model,gpu,framework,precision,gpu_count,isl,osl,concurrency,rows,output_p50_tok_s_mw,output_p10_tok_s_mw,output_p90_tok_s_mw,input_p50_tok_s_mw,total_p50_tok_s_mw,median_tpot_ms,median_ttft_ms,power_w_p50,kv_pressure_proxy_isl_x_concurrency,decode_work_proxy_osl_x_concurrency,baseline_1024_1024_output_p50_tok_s_mw,realization_vs_same_config_1024_1024
llama70b,h200,vllm,fp8,1,8192,1024,4,12,82253.320809,82097.241368,83094.788544,656990.631025,739408.299314,0.026278,1.135327,1730.0,32768.0,4096.0,103204.001691,0.796997
llama70b,h200,vllm,fp8,1,1024,1024,64,12,943376.222278,937525.447294,962248.98932,942553.166466,1887177.791443,0.037715,0.236759,1730.0,65536.0,65536.0,943376.222278,1.0
llama70b,h200,vllm,fp8,1,8192,1024,64,10,240971.369644,235418.753243,243326.18906,1931091.054883,2172062.424528,0.109309,30.152205,1730.0,524288.0,65536.0,943376.222278,0.255435
llama70b,h200,vllm,fp8,1,1024,1024,8,12,197910.014544,197602.399292,199712.132915,196496.503529,394358.190727,0.022632,0.176818,1730.0,8192.0,8192.0,197910.014544,1.0
llama70b,h200,vllm,fp8,1,1024,8192,8,10,186685.090114,186513.494314,188304.07651,23398.114116,210083.20423,0.024289,0.182863,1730.0,8192.0,65536.0,197910.014544,0.943283
llama70b,h200,vllm,fp8,1,8192,1024,8,11,130309.08374,129752.01246,131472.374093,1028850.463119,1159159.546859,0.033748,1.169093,1730.0,65536.0,8192.0,197910.014544,0.658426
llama70b,h200,vllm,fp8,2,1024,1024,16,12,284882.116137,284498.485697,286160.42045,287938.597329,572796.899145,0.015733,0.113205,1730.0,16384.0,16384.0,284882.116137,1.0
llama70b,h200,vllm,fp8,2,8192,1024,16,12,156559.58308,156236.98864,157495.532987,1256351.467811,1412911.050891,0.027845,0.680359,1730.0,131072.0,16384.0,284882.116137,0.549559
llama70b,h200,vllm,fp8,2,1024,1024,32,11,437639.423317,437343.617399,438138.182009,436255.055375,873894.478693,0.020516,0.122182,1730.0,32768.0,32768.0,437639.423317,1.0
llama70b,h200,vllm,fp8,2,8192,1024,32,12,189396.578281,188756.074478,190733.671993,1502912.09857,1693644.508179,0.047112,0.710883,1730.0,262144.0,32768.0,437639.423317,0.432769
llama70b,h200,vllm,fp8,2,1024,1024,4,11,79694.281205,79484.338718,79784.740523,80451.637638,160167.942044,0.013914,0.109968,1730.0,4096.0,4096.0,79694.281205,1.0
llama70b,h200,vllm,fp8,2,1024,8192,4,10,80338.135479,80127.619768,80648.202907,10233.768033,90589.972102,0.014145,0.11473,1730.0,4096.0,32768.0,79694.281205,1.008079
llama70b,h200,vllm,fp8,2,8192,1024,4,11,66050.314236,65905.069475,66518.699155,527692.025091,593752.933473,0.016401,0.641711,1730.0,32768.0,4096.0,79694.281205,0.828796
llama70b,h200,vllm,fp8,2,1024,1024,64,12,769889.047887,766452.22405,773936.654617,770236.173353,1540125.22124,0.023116,0.14146,1730.0,65536.0,65536.0,769889.047887,1.0
llama70b,h200,vllm,fp8,2,1024,8192,64,10,665546.542179,661166.567295,668430.548599,83162.851188,748646.056971,0.027136,0.154822,1730.0,65536.0,524288.0,769889.047887,0.864471
llama70b,h200,vllm,fp8,2,8192,1024,64,11,243592.762809,242049.114693,246430.969685,1952098.317691,2195691.0805,0.074032,0.766077,1730.0,524288.0,65536.0,769889.047887,0.3164
llama70b,h200,vllm,fp8,2,1024,1024,8,12,154665.825335,154350.385364,155502.203936,153510.343389,308189.230278,0.014486,0.11101,1730.0,8192.0,8192.0,154665.825335,1.0
llama70b,h200,vllm,fp8,2,8192,1024,8,11,109936.244008,109872.947056,110856.590725,871084.436794,977933.71828,0.019836,0.661882,1730.0,65536.0,8192.0,154665.825335,0.710799
llama70b,h200,vllm,fp8,4,1024,1024,16,12,203199.43786,202801.604776,203513.215472,205362.564881,408562.00274,0.01103,0.077032,1730.0,16384.0,16384.0,203199.43786,1.0
llama70b,h200,vllm,fp8,4,1024,8192,16,10,198859.49227,198606.271462,199427.841364,24937.185262,223808.485205,0.011309,0.083536,1730.0,16384.0,131072.0,203199.43786,0.978642
llama70b,h200,vllm,fp8,4,8192,1024,16,11,122939.882494,122666.114531,123316.023502,987894.743161,1109501.668012,0.017725,0.427647,1730.0,131072.0,16384.0,203199.43786,0.605021
llama70b,h200,vllm,fp8,4,1024,1024,32,12,309949.360359,309413.673716,310784.973505,308968.909477,618918.269836,0.01448,0.082555,1730.0,32768.0,32768.0,309949.360359,1.0
llama70b,h200,vllm,fp8,4,1024,8192,32,10,284610.17581,283930.419315,285339.270475,35362.942416,319947.43979,0.016042,0.091797,1730.0,32768.0,262144.0,309949.360359,0.918247
llama70b,h200,vllm,fp8,4,8192,1024,32,11,153111.976031,152557.376383,153515.438216,1216064.065562,1369176.041593,0.029157,0.44809,1730.0,262144.0,32768.0,309949.360359,0.49399
llama70b,h200,vllm,fp8,4,1024,1024,4,12,56168.103487,56085.102782,56391.640889,56717.849205,112885.509573,0.009873,0.076234,1730.0,4096.0,4096.0,56168.103487,1.0
llama70b,h200,vllm,fp8,4,1024,8192,4,10,57180.888264,56951.016728,57291.421811,7287.263903,64477.661097,0.009936,0.08631,1730.0,4096.0,32768.0,56168.103487,1.018031
llama70b,h200,vllm,fp8,4,8192,1024,4,11,48015.121252,47895.301922,48110.829974,383612.183236,431627.304488,0.011331,0.408144,1730.0,32768.0,4096.0,56168.103487,0.854847
llama70b,h200,vllm,fp8,4,1024,1024,64,11,548228.469582,547516.346676,548692.392825,548475.653333,1096704.122915,0.016266,0.094822,1730.0,65536.0,65536.0,548228.469582,1.0
llama70b,h200,vllm,fp8,4,1024,8192,64,10,486065.277419,485052.357425,487458.353303,60681.952291,546754.930434,0.018707,0.1008,1730.0,65536.0,524288.0,548228.469582,0.886611
llama70b,h200,vllm,fp8,4,8192,1024,64,11,190270.991482,188586.394153,193881.056629,1523975.612352,1715060.472473,0.047476,0.488366,1730.0,524288.0,65536.0,548228.469582,0.347065
llama70b,h200,vllm,fp8,4,1024,1024,8,11,109796.257456,109448.418495,110254.670165,108936.550817,218781.518149,0.010203,0.076212,1730.0,8192.0,8192.0,109796.257456,1.0
llama70b,h200,vllm,fp8,4,8192,1024,8,12,82285.133428,82077.247338,82555.14878,650154.04993,731964.305486,0.013304,0.418618,1730.0,65536.0,8192.0,109796.257456,0.749435
llama70b,h200,vllm,fp8,8,1024,1024,16,11,115353.452478,114983.377762,115651.621117,116275.484086,231934.88163,0.009736,0.07118,1730.0,16384.0,16384.0,115353.452478,1.0
llama70b,h200,vllm,fp8,8,8192,1024,16,12,80859.14917,80702.779258,80981.062292,648874.433277,729733.582447,0.013512,0.275634,1730.0,131072.0,16384.0,115353.452478,0.700969
llama70b,h200,vllm,fp8,8,1024,1024,32,12,201371.451642,200523.503969,201578.458969,200760.584708,402105.912722,0.011106,0.07316,1730.0,32768.0,32768.0,201371.451642,1.0
llama70b,h200,vllm,fp8,8,1024,8192,32,11,203927.763892,203324.235767,204608.306688,25312.821295,229247.48131,0.011062,0.077365,1730.0,32768.0,262144.0,201371.451642,1.012695
llama70b,h200,vllm,fp8,8,8192,1024,32,11,116690.673504,116280.713468,117109.627426,925777.806895,1043485.157598,0.019038,0.286662,1730.0,262144.0,32768.0,201371.451642,0.57948
llama70b,h200,vllm,fp8,8,1024,1024,4,11,34849.624354,34485.626256,35049.405504,35190.440371,70040.064725,0.00795,0.06715,1730.0,4096.0,4096.0,34849.624354,1.0
llama70b,h200,vllm,fp8,8,1024,8192,4,10,35763.699972,35311.229411,35943.914747,4573.925709,40327.45549,0.007953,0.068361,1730.0,4096.0,32768.0,34849.624354,1.026229
llama70b,h200,vllm,fp8,8,8192,1024,4,11,31248.585124,31073.881709,31331.706326,249657.558915,280906.144039,0.008763,0.266991,1730.0,32768.0,4096.0,34849.624354,0.896669
llama70b,h200,vllm,fp8,8,1024,1024,64,12,345494.287318,345146.501834,346020.434636,345733.901214,691144.350155,0.012915,0.084589,1730.0,65536.0,65536.0,345494.287318,1.0
llama70b,h200,vllm,fp8,8,8192,1024,64,11,150202.603137,149671.306074,150591.83093,1202907.20444,1353892.916082,0.030015,0.313301,1730.0,524288.0,65536.0,345494.287318,0.434747
llama70b,h200,vllm,fp8,8,1024,1024,8,12,66451.466252,66008.472685,66672.548625,66050.556868,132412.096794,0.008436,0.06771,1730.0,8192.0,8192.0,66451.466252,1.0
llama70b,h200,vllm,fp8,8,8192,1024,8,11,54141.01846,53935.78845,54245.752707,426922.759942,481609.390716,0.010177,0.274316,1730.0,65536.0,8192.0,66451.466252,0.814745
